snippet,traits
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 23.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 24.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 25 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 26.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 27 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 28.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 29.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 30 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 31.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 32 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 33.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 34.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 35 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 36.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 37 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 38.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 39.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 40 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 41.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 42 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 43.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 44.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 45 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 46.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 47 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 48.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 49.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 50 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 51.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 52 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 53.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 54.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 55 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 56.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 57 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 58.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 59.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 60 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 61.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 62 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 63.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 64.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 65 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 66.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 67 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 68.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 69.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 70 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 71.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 72 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 73.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 74.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 75 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 76.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 77 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 78.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 79.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 80 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 81.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 82 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 83.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 84.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 85 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 86.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 87 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 88.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 89.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 90 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 91.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 92 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 93.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 94.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 95 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 96.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 97 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 98.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 99.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 100 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 101.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 102 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 103.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 104.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 105 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 106.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 107 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 108.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 109.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 110 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 111.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 112 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 113.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 114.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 115 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 116.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 117 mostrou isso claramente.,"[""vingativo""]"
